Work (J),Volume (m^3)
-1228.7509834378898,0.1636636636636637
-1231.8001284825677,0.16386386386386387
-1234.845550518733,0.1640640640640641
-1237.8872586269017,0.16426426426426427
-1240.9252618544103,0.1644644644644645
-1243.9595692155742,0.16466466466466467
-1246.990189691852,0.1648648648648649
-1250.017132232,0.16506506506506508
-1253.040405752236,0.16526526526526528
-1256.0600191363937,0.16546546546546548
-1259.0759812360789,0.16566566566566568
-1262.0883008708283,0.16586586586586588
-1265.096986828261,0.16606606606606608
-1268.102047864233,0.16626626626626628
-1271.103492702993,0.16646646646646648
-1274.1013300373295,0.16666666666666669
-1277.0955685287258,0.1668668668668669
-1280.0862168075087,0.1670670670670671
-1283.0732834729974,0.1672672672672673
-1286.0567770936527,0.1674674674674675
-1289.0367062072241,0.1676676676676677
-1292.0130793208953,0.1678678678678679
-1294.985904911432,0.16806806806806807
-1297.9551914253268,0.1682682682682683
-1300.9209472789385,0.16846846846846847
-1303.8831808586435,0.1686686686686687
-1306.8419005209687,0.16886886886886887
-1309.7971145927422,0.1690690690690691
-1312.7488313712258,0.16926926926926927
-1315.6970591242607,0.1694694694694695
-1318.6418060904025,0.16966966966966968
-1321.5830804790626,0.1698698698698699
-1324.5208904706415,0.17007007007007008
-1327.455244216671,0.1702702702702703
-1330.3861498399424,0.17047047047047048
-1333.3136154346498,0.17067067067067068
-1336.2376490665174,0.17087087087087088
-1339.1582587729363,0.17107107107107108
-1342.0754525630957,0.17127127127127129
-1344.989238418116,0.1714714714714715
-1347.8996242911785,0.1716716716716717
-1350.806618107656,0.1718718718718719
-1353.7102277652427,0.1720720720720721
-1356.610461134083,0.1722722722722723
-1359.5073260568988,0.1724724724724725
-1362.4008303491166,0.1726726726726727
-1365.2909817989957,0.1728728728728729
-1368.1777881677522,0.1730730730730731
-1371.0612571896845,0.1732732732732733
-1373.9413965722977,0.17347347347347347
-1376.8182139964288,0.1736736736736737
-1379.6917171163652,0.17387387387387387
-1382.5619135599736,0.1740740740740741
-1385.4288109288136,0.17427427427427428
-1388.2924167982665,0.1744744744744745
-1391.1527387176477,0.17467467467467468
-1394.0097842103341,0.1748748748748749
-1396.8635607738743,0.17507507507507508
-1399.7140758801152,0.1752752752752753
-1402.561336975311,0.17547547547547548
-1405.4053514802476,0.1756756756756757
-1408.2461267903532,0.1758758758758759
-1411.0836702758165,0.17607607607607612
-1413.9179892816987,0.1762762762762763
-1416.749091128053,0.1764764764764765
-1419.5769831100313,0.1766766766766767
-1422.401672498001,0.1768768768768769
-1425.223166537657,0.1770770770770771
-1428.0414724501316,0.1772772772772773
-1430.8565974321068,0.1774774774774775
-1433.668548655924,0.1776776776776777
-1436.4773332696936,0.1778778778778779
-1439.282958397404,0.1780780780780781
-1442.0854311390308,0.1782782782782783
-1444.8847585706428,0.1784784784784785
-1447.6809477445117,0.1786786786786787
-1450.4740056892163,0.1788788788788789
-1453.26393940975,0.1790790790790791
-1456.0507558876252,0.17927927927927928
-1458.8344620809805,0.1794794794794795
-1461.61506492468,0.17967967967967968
-1464.3925713304236,0.1798798798798799
-1467.1669881868434,0.18008008008008008
-1469.938322359612,0.18028028028028031
-1472.7065806915396,0.1804804804804805
-1475.4717700026795,0.18068068068068072
-1478.233897090425,0.1808808808808809
-1480.9929687296144,0.18108108108108112
-1483.748991672625,0.1812812812812813
-1486.5019726494775,0.18148148148148152
-1489.2519183679306,0.1816816816816817
-1491.998835513582,0.1818818818818819
-1494.7427307499643,0.1820820820820821
-1497.4836107186427,0.1822822822822823
-1500.2214820393106,0.1824824824824825
-1502.956351309886,0.1826826826826827
-1505.6882251066077,0.1828828828828829
-1508.4171099841292,0.1830830830830831
-1511.1430124756125,0.1832832832832833
-1513.8659390928244,0.1834834834834835
-1516.5858963262267,0.1836836836836837
-1519.3028906450716,0.1838838838838839
-1522.0169284974916,0.1840840840840841
-1524.7280163105943,0.1842842842842843
-1527.4361604905512,0.1844844844844845
-1530.1413674226887,0.18468468468468469
-1532.8436434715813,0.18488488488488491
-1535.5429949811369,0.1850850850850851
-1538.2394282746905,0.18528528528528532
-1540.932949655089,0.1854854854854855
-1543.6235654047846,0.18568568568568572
-1546.3112817859164,0.1858858858858859
-1548.9961050404047,0.18608608608608612
-1551.6780413900315,0.1862862862862863
-1554.357097036533,0.18648648648648652
-1557.03327816168,0.1866866866866867
-1559.7065909273688,0.18688688688688693
-1562.3770414757005,0.1870870870870871
-1565.0446359290727,0.1872872872872873
-1567.7093803902571,0.1874874874874875
-1570.3712809424874,0.1876876876876877
-1573.030343649541,0.1878878878878879
-1575.6865745558218,0.1880880880880881
-1578.3399796864433,0.1882882882882883
-1580.990565047311,0.1884884884884885
-1583.6383366252026,0.1886886886886887
-1586.2833003878497,0.1888888888888889
-1588.9254622840192,0.1890890890890891
-1591.5648282435927,0.18928928928928931
-1594.2014041776465,0.18948948948948952
-1596.8351959785316,0.18968968968968972
-1599.4662095199521,0.18988988988988992
-1602.0944506570436,0.1900900900900901
-1604.7199252264536,0.19029029029029032
-1607.3426390464142,0.1904904904904905
-1609.9625979168263,0.19069069069069072
-1612.57980761933,0.1908908908908909
-1615.1942739173865,0.19109109109109113
-1617.8060025563493,0.1912912912912913
-1620.414999263546,0.19149149149149153
-1623.0212697483462,0.1916916916916917
-1625.6248197022442,0.19189189189189193
-1628.2256547989264,0.1920920920920921
-1630.8237806943525,0.19229229229229233
-1633.4192030268223,0.1924924924924925
-1636.0119274170552,0.19269269269269274
-1638.601959468258,0.1928928928928929
-1641.189304766203,0.1930930930930931
-1643.7739688792954,0.1932932932932933
-1646.3559573586476,0.1934934934934935
-1648.9352757381507,0.1936936936936937
-1651.5119295345453,0.19389389389389391
-1654.0859242474917,0.19409409409409412
-1656.6572653596418,0.19429429429429432
-1659.2259583367074,0.19449449449449452
-1661.7920086275315,0.19469469469469472
-1664.3554216641567,0.19489489489489492
-1666.9162028618944,0.19509509509509512
-1669.4743576193935,0.19529529529529532
-1672.0298913187087,0.19549549549549552
-1674.5828093253685,0.19569569569569573
-1677.133116988443,0.1958958958958959
-1679.680819640611,0.19609609609609613
-1682.2259225982248,0.1962962962962963
-1684.7684311613816,0.19649649649649653
-1687.3083506139847,0.1966966966966967
-1689.8456862238131,0.19689689689689693
-1692.380443242584,0.1970970970970971
-1694.912626906021,0.19729729729729734
-1697.4422424339155,0.1974974974974975
-1699.9692950301965,0.19769769769769774
-1702.4937898829874,0.1978978978978979
-1705.0157321646784,0.19809809809809814
-1707.5351270319818,0.19829829829829831
-1710.0519796260023,0.19849849849849852
-1712.5662950722958,0.19869869869869872
-1715.078078480933,0.19889889889889892
-1717.5873349465614,0.19909909909909912
-1720.0940695484687,0.19929929929929932
-1722.5982873506432,0.19949949949949952
-1725.0999934018353,0.19969969969969972
-1727.599192735619,0.19989989989989992
-1730.0958903704518,0.20010010010010013
-1732.5900913097375,0.20030030030030033
-1735.0818005418828,0.20050050050050053
-1737.57102304036,0.20070070070070073
-1740.0577637637653,0.20090090090090093
-1742.5420276558789,0.20110110110110113
-1745.0238196457221,0.2013013013013013
-1747.50314464762,0.20150150150150153
-1749.9800075612538,0.2017017017017017
-1752.454413271725,0.20190190190190194
-1754.9263666496086,0.2021021021021021
-1757.3958725510145,0.20230230230230234
-1759.8629358176402,0.2025025025025025
-1762.3275612768334,0.20270270270270274
-1764.789753741643,0.20290290290290292
-1767.2495180108801,0.20310310310310314
-1769.70685886917,0.20330330330330332
-1772.1617810870123,0.20350350350350355
-1774.6142894208324,0.20370370370370372
-1777.0643886130404,0.20390390390390392
-1779.5120833920837,0.20410410410410412
-1781.9573784725021,0.20430430430430432
-1784.4002785549837,0.20450450450450453
-1786.8407883264172,0.20470470470470473
-1789.2789124599462,0.20490490490490493
-1791.7146556150255,0.20510510510510513
-1794.1480224374707,0.20530530530530533
-1796.5790175595139,0.20550550550550553
-1799.007645599855,0.20570570570570573
-1801.4339111637169,0.20590590590590593
-1803.8578188428942,0.20610610610610614
-1806.2793732158084,0.20630630630630634
-1808.698578847559,0.20650650650650654
-1811.1154402899738,0.2067067067067067
-1813.5299620816631,0.20690690690690694
-1815.9421487480665,0.2071071071071071
-1818.3520048015093,0.20730730730730734
-1820.759534741247,0.20750750750750752
-1823.1647430535227,0.20770770770770774
-1825.56763421161,0.20790790790790792
-1827.9682126758685,0.20810810810810815
-1830.3664828937904,0.20830830830830832
-1832.7624493000517,0.20850850850850855
-1835.156116316559,0.20870870870870872
-1837.547488352503,0.20890890890890895
-1839.9365698044007,0.20910910910910913
-1842.3233650561513,0.20930930930930935
-1844.707878479077,0.20950950950950953
-1847.090114431977,0.20970970970970973
-1849.4700772611736,0.20990990990990993
-1851.8477713005564,0.21011011011011013
-1854.223200871635,0.21031031031031033
-1856.5963702835825,0.21051051051051053
-1858.9672838332838,0.21071071071071074
-1861.3359458053817,0.21091091091091094
-1863.7023604723238,0.21111111111111114
-1866.066532094408,0.21131131131131134
-1868.4284649198305,0.21151151151151154
-1870.7881631847285,0.21171171171171174
-1873.1456311132288,0.21191191191191194
-1875.5008729174908,0.21211211211211214
-1877.853892797753,0.21231231231231235
-1880.2046949423784,0.21251251251251252
-1882.5532835278973,0.21271271271271275
-1884.8996627190534,0.21291291291291292
-1887.2438366688489,0.21311311311311315
-1889.5858095185847,0.21331331331331332
-1891.92558539791,0.21351351351351355
-1894.2631684248604,0.21371371371371373
-1896.5985627059067,0.21391391391391396
-1898.9317723359923,0.21411411411411413
-1901.2628013985818,0.21431431431431436
-1903.591653965701,0.21451451451451453
-1905.9183340979798,0.21471471471471476
-1908.2428458446948,0.21491491491491493
-1910.5651932438125,0.21511511511511514
-1912.8853803220295,0.21531531531531534
-1915.203411094817,0.21551551551551554
-1917.5192895664602,0.21571571571571574
-1919.8330197301004,0.21591591591591594
-1922.1446055677768,0.21611611611611614
-1924.454051050468,0.21631631631631634
-1926.7613601381317,0.21651651651651654
-1929.0665367797455,0.21671671671671675
-1931.3695849133487,0.21691691691691695
-1933.6705084660828,0.21711711711711715
-1935.969311354229,0.21731731731731735
-1938.2659974832513,0.21751751751751755
-1940.5605707478348,0.21771771771771775
-1942.8530350319252,0.21791791791791792
-1945.1433942087697,0.21811811811811815
-1947.431652140953,0.21831831831831833
-1949.7178126804415,0.21851851851851856
-1952.0018796686163,0.21871871871871873
-1954.2838569363178,0.21891891891891896
-1956.5637483038784,0.21911911911911913
-1958.8415575811662,0.21931931931931936
-1961.1172885676197,0.21951951951951953
-1963.3909450522879,0.21971971971971976
-1965.662530813865,0.21991991991991994
-1967.9320496207333,0.22012012012012017
-1970.1995052309953,0.22032032032032034
-1972.4649013925145,0.22052052052052054
-1974.7282418429518,0.22072072072072074
-1976.9895303098012,0.22092092092092094
-1979.2487705104281,0.22112112112112114
-1981.5059661521059,0.22132132132132135
-1983.7611209320517,0.22152152152152155
-1986.014238537463,0.22172172172172175
-1988.265322645554,0.22192192192192195
-1990.5143769235917,0.22212212212212215
-1992.761405028931,0.22232232232232235
-1995.0064106090522,0.22252252252252255
-1997.2493973015935,0.22272272272272275
-1999.490368734389,0.22292292292292296
-2001.729328525504,0.22312312312312316
-2003.9662802832672,0.22332332332332333
-2006.2012276063094,0.22352352352352356
-2008.4341740835948,0.22372372372372373
-2010.6651232944582,0.22392392392392396
-2012.894078808637,0.22412412412412414
-2015.1210441863086,0.22432432432432436
-2017.346022978121,0.22452452452452454
-2019.56901872523,0.22472472472472477
-2021.7900349593301,0.22492492492492494
-2024.00907520269,0.22512512512512514
-2026.2261429681864,0.22532532532532534
-2028.4412417593362,0.22552552552552554
-2030.6543750703295,0.22572572572572575
-2032.8655463860648,0.22592592592592595
-2035.0747591821787,0.22612612612612615
-2037.2820169250817,0.22632632632632635
-2039.4873230719893,0.22652652652652655
-2041.6906810709545,0.22672672672672675
-2043.8920943609007,0.22692692692692695
-2046.0915663716537,0.22712712712712715
-2048.2891005239726,0.22732732732732736
-2050.4847002295846,0.22752752752752756
-2052.6783688912137,0.22772772772772776
-2054.870109902614,0.22792792792792796
-2057.0599266486006,0.22812812812812816
-2059.2478225050822,0.22832832832832836
-2061.4338008390896,0.22852852852852856
-2063.6178650088095,0.22872872872872876
-2065.800018363615,0.22892892892892897
-2067.9802642440945,0.22912912912912917
-2070.158605982085,0.22932932932932937
-2072.335046900701,0.22952952952952957
-2074.509590314365,0.22972972972972977
-2076.682239528838,0.22992992992992997
-2078.8529978412507,0.23013013013013017
-2081.0218685401314,0.23033033033033035
-2083.1888549054393,0.23053053053053055
-2085.3539602085884,0.23073073073073075
-2087.517187712484,0.23093093093093095
-2089.6785406715476,0.23113113113113115
-2091.8380223317477,0.23133133133133135
-2093.995635930629,0.23153153153153155
-2096.151384697342,0.23173173173173175
-2098.305271852671,0.23193193193193196
-2100.457300609064,0.23213213213213216
-2102.60747417066,0.23233233233233236
-2104.75579573332,0.23253253253253256
-2106.902268484653,0.23273273273273276
-2109.0468956040454,0.23293293293293296
-2111.1896802626898,0.23313313313313316
-2113.330625623613,0.23333333333333336
-2115.469734841701,0.23353353353353357
-2117.607011063735,0.23373373373373377
-2119.7424574284078,0.23393393393393397
-2121.876077066361,0.23413413413413417
-2124.0078731002077,0.23433433433433437
-2126.137848644561,0.23453453453453457
-2128.2660068060623,0.23473473473473477
-2130.3923506834067,0.23493493493493497
-2132.516883367371,0.23513513513513518
-2134.639607940842,0.23533533533533538
-2136.76052747884,0.23553553553553558
-2138.879645048549,0.23573573573573578
-2140.996963709341,0.23593593593593595
-2143.112486512804,0.23613613613613615
-2145.2262165027673,0.23633633633633636
-2147.338156715329,0.23653653653653656
-2149.4483101788796,0.23673673673673676
-2151.5566799141316,0.23693693693693696
-2153.663268934143,0.23713713713713716
-2155.7680802443433,0.23733733733733736
-2157.8711168425607,0.23753753753753756
-2159.9723817190456,0.23773773773773776
-2162.0718778564988,0.23793793793793797
-2164.1696082300937,0.23813813813813817
-2166.2655758075043,0.23833833833833837
-2168.3597835489295,0.23853853853853857
-2170.4522344071165,0.23873873873873877
-2172.54293132739,0.23893893893893897
-2174.6318772476716,0.23913913913913917
-2176.719075098509,0.23933933933933937
-2178.8045278030986,0.23953953953953958
-2180.88823827731,0.23973973973973978
-2182.9702094297127,0.23993993993993998
-2185.050444161596,0.24014014014014018
-2187.128945366999,0.24034034034034038
-2189.2057159327283,0.24054054054054058
-2191.2807587383886,0.24074074074074078
-2193.354076656402,0.24094094094094098
-2195.4256725520336,0.24114114114114119
-2197.495549283415,0.24134134134134136
-2199.563709701569,0.24154154154154156
-2201.6301566504308,0.24174174174174176
-2203.694892966873,0.24194194194194196
-2205.7579214807297,0.24214214214214216
-2207.819245014818,0.24234234234234237
-2209.8788663849627,0.24254254254254257
-2211.9367884000185,0.24274274274274277
-2213.9930138618934,0.24294294294294297
-2216.0475455655705,0.24314314314314317
-2218.100386299133,0.24334334334334337
-2220.1515388437847,0.24354354354354357
-2222.201005973874,0.24374374374374377
-2224.2487904569157,0.24394394394394397
-2226.294895053614,0.24414414414414418
-2228.3393225178834,0.24434434434434438
-2230.3820755968736,0.24454454454454458
-2232.4231570309885,0.24474474474474478
-2234.4625695539116,0.24494494494494498
-2236.5003158926243,0.24514514514514518
-2238.536398767431,0.24534534534534538
-2240.570820891979,0.24554554554554558
-2242.603584973281,0.24574574574574579
-2244.6346937117364,0.245945945945946
-2246.6641498011527,0.2461461461461462
-2248.6919559287676,0.2463463463463464
-2250.718114775269,0.2465465465465466
-2252.7426290148187,0.2467467467467468
-2254.7655013150697,0.24694694694694697
-2256.7867343371922,0.24714714714714717
-2258.8063307358907,0.24734734734734737
-2260.824293159426,0.24754754754754757
-2262.840624249636,0.24774774774774777
-2264.8553266419585,0.24794794794794797
-2266.8684029654487,0.24814814814814817
-2268.8798558428007,0.24834834834834837
-2270.8896878903697,0.24854854854854858
-2272.897901718191,0.24874874874874878
-2274.9044999299995,0.24894894894894898
-2276.909485123252,0.24914914914914918
-2278.9128598891466,0.24934934934934938
-2280.914626812642,0.24954954954954958
-2282.9147884724775,0.24974974974974978
-2284.9133474411947,0.24994994994994998
-2286.9103062851555,0.2501501501501502
-2288.9056675645616,0.25035035035035036
-2290.8994338334783,0.2505505505505506
-2292.891607639847,0.2507507507507508
-2294.8821915255103,0.250950950950951
-2296.8711880262313,0.25115115115115116
