Temperature (K),U (isolated),F (isolated),S (isolated),U (soc),F (soc),S (soc),U (soc_cfs),F (soc_cfs),S (soc_cfs)
345.07253626813406,-0.0,-0.07847514188428045,0.0002274163650720154,3.0387406713572318e-05,-0.05328307699834879,0.00015449929488117048,0.0010856177225129215,-0.04148850008834025,0.00012337726027526405
345.92296148074036,3.552713678800501e-15,-0.07866854249489696,0.0002274163650720154,3.109894229247345e-05,-0.05341446796282463,0.00015450135427194644,0.0010967589224328833,-0.041593436910995846,0.00012340950689484695
346.77338669334665,-0.0,-0.07886194310551349,0.00022741636507202234,3.182352419628387e-05,-0.053545860692458154,0.00015450344627375434,0.001107962993991407,-0.04169840120061763,0.00012344185586412454
347.62381190595295,-0.0,-0.07905534371613002,0.00022741636507200153,3.256131701157017e-05,-0.05367725521511616,0.00015450557120084973,0.001119229936069388,-0.04180339304403137,0.00012347430667843454
348.4742371185593,3.552713678800501e-15,-0.07924874432674654,0.00022741636507202234,3.3312486200642866e-05,-0.05380865155893286,0.00015450772936777268,0.0011305597469277728,-0.04190841252763449,0.00012350685883513388
349.3246623311656,-0.0,-0.07944214493736307,0.00022741636507202234,3.4077198090898264e-05,-0.05394004975230996,0.00015450992108915346,0.001141952424234205,-0.04201345973739777,0.00012353951183345646
350.1750875437719,-0.0,-0.0796355455479796,0.00022741636507200846,3.485561987837116e-05,-0.05407144982391691,0.00015451214667989988,0.00115340796508967,-0.04211853475886698,0.00012357226517473174
351.0255127563782,3.552713678800501e-15,-0.0798289461585961,0.00022741636507200153,3.5647919617076695e-05,-0.054202851802690986,0.00015451440645502384,0.001164926366033825,-0.042223637677164694,0.00012360511836227717
351.8759379689845,-0.0,-0.08002234676921262,0.0002274163650720154,3.645426619947045e-05,-0.054334255717837406,0.00015451670072964135,0.0011765076230485505,-0.042328768576991915,0.00012363807090148143
352.7263631815908,3.552713678800501e-15,-0.08021574737982914,0.00022741636507202234,3.7274829356448436e-05,-0.054465661598829436,0.00015451902981896554,0.0011881517315988077,-0.042433927542629944,0.00012367112229979063
353.5767883941971,-0.0,-0.08040914799044567,0.00022741636507202234,3.810977963958351e-05,-0.054597069475408426,0.00015452139403827891,0.0011998586866219796,-0.04253911465794203,0.0001237042720667464
354.4272136068034,3.552713678800501e-15,-0.0806025486010622,0.00022741636507200846,3.895928842290175e-05,-0.05472847937758389,0.00015452379370288483,0.0012116284825562929,-0.04264433000637528,0.00012373751971400324
355.27763881940973,-0.0,-0.08079594921167872,0.00022741636507202928,3.9823527872684394e-05,-0.05485989133563346,0.00015452622912810743,0.0012234611133514761,-0.04274957367096236,0.0001237708647553841
356.128064032016,-3.552713678800501e-15,-0.08098934982229525,0.0002274163650720154,4.070267096523139e-05,-0.05499130538010292,0.0001545287006291876,0.0012353565724811943,-0.0428548457343234,0.00012380430670679357
356.9784892446223,-0.0,-0.08118275043291176,0.0002274163650720154,4.159689146376877e-05,-0.055122721541806155,0.00015453120852139401,0.0012473148529661415,-0.04296014627866776,0.0001238378450863671
357.8289144572286,-0.0,-0.08137615104352829,0.0002274163650720154,4.250636389713236e-05,-0.05525413985182515,0.00015453375311988427,0.0012593359473633825,-0.043065475385795964,0.0001238714794144155
358.6793396698349,-0.0,-0.0815695516541448,0.0002274163650720154,4.3431263559767785e-05,-0.05538556034150981,0.00015453633473968414,0.0012714198478089855,-0.04317083313710148,0.00012390520921343184
359.5297648824412,3.552713678800501e-15,-0.08176295226476132,0.00022741636507202234,4.437176650817776e-05,-0.05551698304247794,0.00015453895369570841,0.0012835665460055878,-0.04327621961357268,0.00012393903400813658
360.3801900950475,-0.0,-0.08195635287537785,0.0002274163650720154,4.532804953782943e-05,-0.05564840798661507,0.00015454161030272612,0.00129577603325437,-0.04338163489579466,0.0001239729533254845
361.2306153076538,-0.0,-0.08214975348599436,0.0002274163650720154,4.6300290192036186e-05,-0.055779835206074366,0.00015454430487529813,0.0013080483004621613,-0.043487079063951196,0.00012400696669467512
362.0810405202601,-0.0,-0.08234315409661089,0.00022741636507202234,4.7288666726430506e-05,-0.0559112647332764,0.00015454703772775635,0.001320383338137887,-0.04359255219782662,0.00012404107364715616
362.9314657328664,3.552713678800501e-15,-0.08253655470722741,0.00022741636507200846,4.8293358116069385e-05,-0.056042696600908964,0.00015454980917421063,0.0013327811364334252,-0.043698054376807786,0.0001240752737166513
363.78189094547275,-3.552713678800501e-15,-0.08272995531784394,0.00022741636507202234,4.9314544035894414e-05,-0.05617413084192689,0.000154552619528521,0.0013452416851276183,-0.04380358567988597,0.00012410956643918447
364.63231615807905,-0.0,-0.08292335592846047,0.0002274163650720154,5.035240486250814e-05,-0.05630556748955177,0.00015455546910420753,0.0013577649736582487,-0.04390914618565882,0.00012414395135301043
365.48274137068535,-0.0,-0.08311675653907698,0.0002274163650720154,5.1407121643975984e-05,-0.056437006577271714,0.00015455835821450575,0.0013703509911167089,-0.04401473597233231,0.000124178427998764
366.33316658329164,3.552713678800501e-15,-0.0833101571496935,0.00022741636507202234,5.247887611403712e-05,-0.05656844813884107,0.00015456128717230427,0.0013829997262835292,-0.04412035511772275,0.000124212995919349
367.18359179589794,-0.0,-0.08350355776031003,0.00022741636507200153,5.356785065124825e-05,-0.05669989220828013,0.0001545642562900823,0.0013957111675999556,-0.044226003699258665,0.00012424765465996607
368.03401700850424,3.552713678800501e-15,-0.08369695837092653,0.00022741636507200153,5.46742283038526e-05,-0.056831338819874726,0.00015456726587995823,0.0014084853032159117,-0.04433168179398282,0.000124282403768175
368.88444222111053,-0.0,-0.08389035898154305,0.0002274163650720154,5.579819274537101e-05,-0.05696278800817601,0.00015457031625362716,0.0014213221209864457,-0.04443738947855421,0.00012431724279385672
369.7348674337169,-3.552713678800501e-15,-0.08408375959215961,0.00022741636507202234,5.693992828348371e-05,-0.05709423980799998,0.00015457340772231237,0.0014342216084841652,-0.044543126829250025,0.0001243521712892548
370.5852926463232,3.552713678800501e-15,-0.0842771602027761,0.00022741636507200153,5.809961985114853e-05,-0.05722569425442706,0.00015457654059674447,0.0014471837530098952,-0.04464889392196764,0.00012438718880891653
371.4357178589295,-3.552713678800501e-15,-0.08447056081339263,0.00022741636507202234,5.927745297285014e-05,-0.05735715138280185,0.0001545797151872308,0.0014602085415784671,-0.04475469083222667,0.00012442229490977272
372.2861430715358,-0.0,-0.08466396142400916,0.0002274163650720154,6.0473613785916314e-05,-0.05748861122873251,0.000154582931803475,0.001473295960982668,-0.044860517635170856,0.00012445748915108565
373.1365682841421,-0.0,-0.08485736203462567,0.0002274163650720154,6.168828900676715e-05,-0.05762007382809039,0.00015458619075466723,0.0014864459977435018,-0.044966374405570185,0.0001244927710945011
373.98699349674837,-0.0,-0.0850507626452422,0.00022741636507202234,6.292166591670423e-05,-0.05775153921700958,0.00015458949234942176,0.0014996586381545995,-0.04507226121782283,0.00012452814030400675
374.83741870935467,-3.552713678800501e-15,-0.08524416325585872,0.0002274163650720154,6.417393237612146e-05,-0.05788300743188631,0.00015459283689574221,0.001512933868287547,-0.04517817814595719,0.00012456359634595987
375.68784392196096,-0.0,-0.08543756386647523,0.0002274163650720154,6.544527679253065e-05,-0.05801447850937853,0.00015459622470102158,0.0015262716739989912,-0.045284125263633866,0.00012459913878910822
376.53826913456726,-0.0,-0.08563096447709176,0.00022741636507202234,6.673588810990339e-05,-0.058145952486405306,0.00015459965607202836,0.0015396720409253106,-0.045390102644147765,0.0001246347672045449
377.38869434717355,-0.0,-0.08582436508770828,0.00022741636507202234,6.804595580867101e-05,-0.05827742940014635,0.00015460313131481634,0.001553134954503932,-0.04549611036042999,0.00012467048116572566
378.23911955977985,-0.0,-0.08601776569832481,0.00022741636507200153,6.937566988085564e-05,-0.05840890928804131,0.00015460665073474544,0.0015666603999928697,-0.04560214848504995,0.00012470628024849675
379.0895447723862,3.552713678800501e-15,-0.08621116630894134,0.00022741636507202234,7.07252208407283e-05,-0.05854039218778925,0.00015461021463653024,0.0015802483624529629,-0.04570821709021734,0.0001247421640311018
379.9399699849925,3.552713678800501e-15,-0.08640456691955786,0.00022741636507200846,7.209479967507093e-05,-0.05867187813734806,0.00015461382332405266,0.0015938988267709675,-0.04581431624778418,0.00012477813209407773
